country,brand_name,months_postgx,volume
COUNTRY_01A1,BRAND_03DE,4,274384.5
COUNTRY_01A1,BRAND_03DE,5,297027.53
COUNTRY_01A1,BRAND_03DE,6,279001.4
COUNTRY_01A1,BRAND_03DE,7,271431.28
COUNTRY_01A1,BRAND_03DE,8,270781.8
COUNTRY_01A1,BRAND_03DE,9,255912.98
COUNTRY_01A1,BRAND_03DE,10,227824.05
COUNTRY_01A1,BRAND_03DE,11,250656.28
COUNTRY_01A1,BRAND_03DE,12,282467.12
COUNTRY_01A1,BRAND_03DE,13,225035.42
COUNTRY_01A1,BRAND_03DE,14,233545.48
COUNTRY_01A1,BRAND_03DE,15,231063.78
COUNTRY_01A1,BRAND_03DE,16,197030.38
COUNTRY_01A1,BRAND_03DE,17,245440.36
COUNTRY_01A1,BRAND_03DE,18,217470.8
COUNTRY_01A1,BRAND_03DE,19,204007.3
COUNTRY_01A1,BRAND_03DE,20,218004.47
COUNTRY_01A1,BRAND_03DE,21,242547.34
COUNTRY_01A1,BRAND_03DE,22,167772.28
COUNTRY_01A1,BRAND_03DE,23,158618.45
COUNTRY_01A1,BRAND_240F,0,6917.4272
COUNTRY_01A1,BRAND_240F,1,7776.069
COUNTRY_01A1,BRAND_240F,2,9567.267
COUNTRY_01A1,BRAND_240F,3,7424.0723
COUNTRY_01A1,BRAND_240F,4,7800.419
COUNTRY_01A1,BRAND_240F,5,5286.123
COUNTRY_01A1,BRAND_240F,6,5517.566
COUNTRY_01A1,BRAND_240F,7,5869.675
COUNTRY_01A1,BRAND_240F,8,6257.8374
COUNTRY_01A1,BRAND_240F,9,5522.031
COUNTRY_01A1,BRAND_240F,10,4927.023
COUNTRY_01A1,BRAND_240F,11,5147.129
COUNTRY_01A1,BRAND_240F,12,4923.9927
COUNTRY_01A1,BRAND_240F,13,5268.731
COUNTRY_01A1,BRAND_240F,14,6190.2554
COUNTRY_01A1,BRAND_240F,15,4412.2446
COUNTRY_01A1,BRAND_240F,16,4378.214
COUNTRY_01A1,BRAND_240F,17,5391.7803
COUNTRY_01A1,BRAND_240F,18,5270.4146
COUNTRY_01A1,BRAND_240F,19,5620.5366
COUNTRY_01A1,BRAND_240F,20,2945.0012
COUNTRY_01A1,BRAND_240F,21,5638.4443
COUNTRY_01A1,BRAND_240F,22,4988.714
COUNTRY_01A1,BRAND_240F,23,4678.479
COUNTRY_01A1,BRAND_7FD0,0,47236.227
COUNTRY_01A1,BRAND_7FD0,1,41492.15
COUNTRY_01A1,BRAND_7FD0,2,45102.06
COUNTRY_01A1,BRAND_7FD0,3,40593.824
COUNTRY_01A1,BRAND_7FD0,4,44200.633
COUNTRY_01A1,BRAND_7FD0,5,50916.51
COUNTRY_01A1,BRAND_7FD0,6,50024.098
COUNTRY_01A1,BRAND_7FD0,7,41622.344
COUNTRY_01A1,BRAND_7FD0,8,49378.0
COUNTRY_01A1,BRAND_7FD0,9,26735.723
COUNTRY_01A1,BRAND_7FD0,10,35748.617
COUNTRY_01A1,BRAND_7FD0,11,29856.992
COUNTRY_01A1,BRAND_7FD0,12,28272.67
COUNTRY_01A1,BRAND_7FD0,13,27061.105
COUNTRY_01A1,BRAND_7FD0,14,35378.992
COUNTRY_01A1,BRAND_7FD0,15,27048.127
COUNTRY_01A1,BRAND_7FD0,16,27741.941
COUNTRY_01A1,BRAND_7FD0,17,37356.6
COUNTRY_01A1,BRAND_7FD0,18,36336.812
COUNTRY_01A1,BRAND_7FD0,19,33650.273
COUNTRY_01A1,BRAND_7FD0,20,29453.408
COUNTRY_01A1,BRAND_7FD0,21,35692.41
COUNTRY_01A1,BRAND_7FD0,22,34061.918
COUNTRY_01A1,BRAND_7FD0,23,29391.31
COUNTRY_0309,BRAND_0721,0,743626.6
COUNTRY_0309,BRAND_0721,1,733634.7
COUNTRY_0309,BRAND_0721,2,681839.06
COUNTRY_0309,BRAND_0721,3,712848.1
COUNTRY_0309,BRAND_0721,4,689842.2
COUNTRY_0309,BRAND_0721,5,542098.6
COUNTRY_0309,BRAND_0721,6,503646.06
COUNTRY_0309,BRAND_0721,7,507667.38
COUNTRY_0309,BRAND_0721,8,500951.06
COUNTRY_0309,BRAND_0721,9,510422.38
COUNTRY_0309,BRAND_0721,10,513380.3
COUNTRY_0309,BRAND_0721,11,478064.6
COUNTRY_0309,BRAND_0721,12,435162.72
COUNTRY_0309,BRAND_0721,13,406441.34
COUNTRY_0309,BRAND_0721,14,459339.1
COUNTRY_0309,BRAND_0721,15,383162.62
COUNTRY_0309,BRAND_0721,16,373807.22
COUNTRY_0309,BRAND_0721,17,381205.38
COUNTRY_0309,BRAND_0721,18,382874.06
COUNTRY_0309,BRAND_0721,19,376862.28
COUNTRY_0309,BRAND_0721,20,367571.66
COUNTRY_0309,BRAND_0721,21,391671.56
COUNTRY_0309,BRAND_0721,22,363101.22
COUNTRY_0309,BRAND_0721,23,310916.12
COUNTRY_0309,BRAND_1DF6,0,5110026.5
COUNTRY_0309,BRAND_1DF6,1,4863412.5
COUNTRY_0309,BRAND_1DF6,2,6136659.5
COUNTRY_0309,BRAND_1DF6,3,2319076.8
COUNTRY_0309,BRAND_1DF6,4,4791525.0
COUNTRY_0309,BRAND_1DF6,5,2975746.5
COUNTRY_0309,BRAND_1DF6,6,3632779.2
COUNTRY_0309,BRAND_1DF6,7,5571173.0
COUNTRY_0309,BRAND_1DF6,8,2942924.2
COUNTRY_0309,BRAND_1DF6,9,2712245.2
COUNTRY_0309,BRAND_1DF6,10,2703333.5
COUNTRY_0309,BRAND_1DF6,11,3653597.8
COUNTRY_0309,BRAND_1DF6,12,3664667.0
COUNTRY_0309,BRAND_1DF6,13,2593366.8
COUNTRY_0309,BRAND_1DF6,14,3483286.2
COUNTRY_0309,BRAND_1DF6,15,3805922.0
COUNTRY_0309,BRAND_1DF6,16,3457527.5
COUNTRY_0309,BRAND_1DF6,17,3107811.0
COUNTRY_0309,BRAND_1DF6,18,3669038.2
COUNTRY_0309,BRAND_1DF6,19,2290236.2
COUNTRY_0309,BRAND_1DF6,20,2142354.2
COUNTRY_0309,BRAND_1DF6,21,1644509.0
COUNTRY_0309,BRAND_1DF6,22,2057225.0
COUNTRY_0309,BRAND_1DF6,23,977176.2
COUNTRY_0309,BRAND_1F12,0,5490096.0
COUNTRY_0309,BRAND_1F12,1,5081447.0
COUNTRY_0309,BRAND_1F12,2,5130569.5
COUNTRY_0309,BRAND_1F12,3,2291140.8
COUNTRY_0309,BRAND_1F12,4,2208019.2
COUNTRY_0309,BRAND_1F12,5,1877320.1
COUNTRY_0309,BRAND_1F12,6,2111470.8
COUNTRY_0309,BRAND_1F12,7,2141314.8
COUNTRY_0309,BRAND_1F12,8,1833248.0
COUNTRY_0309,BRAND_1F12,9,1618784.8
COUNTRY_0309,BRAND_1F12,10,1432565.6
COUNTRY_0309,BRAND_1F12,11,1949798.9
COUNTRY_0309,BRAND_1F12,12,1688918.6
COUNTRY_0309,BRAND_1F12,13,1557236.2
COUNTRY_0309,BRAND_1F12,14,1826207.0
COUNTRY_0309,BRAND_1F12,15,1614591.0
COUNTRY_0309,BRAND_1F12,16,1617449.9
COUNTRY_0309,BRAND_1F12,17,1594638.0
COUNTRY_0309,BRAND_1F12,18,1607704.4
COUNTRY_0309,BRAND_1F12,19,1269070.1
COUNTRY_0309,BRAND_1F12,20,1032073.25
COUNTRY_0309,BRAND_1F12,21,815672.7
COUNTRY_0309,BRAND_1F12,22,819820.8
COUNTRY_0309,BRAND_1F12,23,560204.1
COUNTRY_0309,BRAND_50AA,0,37203.152
COUNTRY_0309,BRAND_50AA,1,39168.33
COUNTRY_0309,BRAND_50AA,2,29476.676
COUNTRY_0309,BRAND_50AA,3,30817.363
COUNTRY_0309,BRAND_50AA,4,42300.117
COUNTRY_0309,BRAND_50AA,5,37533.3
COUNTRY_0309,BRAND_50AA,6,41687.06
COUNTRY_0309,BRAND_50AA,7,33939.086
COUNTRY_0309,BRAND_50AA,8,34358.816
COUNTRY_0309,BRAND_50AA,9,33370.984
COUNTRY_0309,BRAND_50AA,10,31382.46
COUNTRY_0309,BRAND_50AA,11,23515.785
COUNTRY_0309,BRAND_50AA,12,30183.088
COUNTRY_0309,BRAND_50AA,13,28678.475
COUNTRY_0309,BRAND_50AA,14,28238.23
COUNTRY_0309,BRAND_50AA,15,23556.414
COUNTRY_0309,BRAND_50AA,16,24970.064
COUNTRY_0309,BRAND_50AA,17,29461.527
COUNTRY_0309,BRAND_50AA,18,27414.15
COUNTRY_0309,BRAND_50AA,19,23715.447
COUNTRY_0309,BRAND_50AA,20,19547.453
COUNTRY_0309,BRAND_50AA,21,16985.502
COUNTRY_0309,BRAND_50AA,22,13813.024
COUNTRY_0309,BRAND_50AA,23,30284.41
COUNTRY_0309,BRAND_5E92,0,124763.39
COUNTRY_0309,BRAND_5E92,1,109521.64
COUNTRY_0309,BRAND_5E92,2,112878.71
COUNTRY_0309,BRAND_5E92,3,95355.5
COUNTRY_0309,BRAND_5E92,4,78283.99
COUNTRY_0309,BRAND_5E92,5,78969.055
COUNTRY_0309,BRAND_5E92,6,90795.25
COUNTRY_0309,BRAND_5E92,7,75230.54
COUNTRY_0309,BRAND_5E92,8,74252.52
COUNTRY_0309,BRAND_5E92,9,66520.91
COUNTRY_0309,BRAND_5E92,10,60955.438
COUNTRY_0309,BRAND_5E92,11,50198.63
COUNTRY_0309,BRAND_5E92,12,60376.3
COUNTRY_0309,BRAND_5E92,13,68449.445
COUNTRY_0309,BRAND_5E92,14,63784.98
COUNTRY_0309,BRAND_5E92,15,61862.95
COUNTRY_0309,BRAND_5E92,16,61927.766
COUNTRY_0309,BRAND_5E92,17,57695.547
COUNTRY_0309,BRAND_5E92,18,61487.746
COUNTRY_0309,BRAND_5E92,19,62486.676
COUNTRY_0309,BRAND_5E92,20,57711.67
COUNTRY_0309,BRAND_5E92,21,49285.13
COUNTRY_0309,BRAND_5E92,22,44529.81
COUNTRY_0309,BRAND_5E92,23,46019.76
COUNTRY_0309,BRAND_6299,0,215963.3
COUNTRY_0309,BRAND_6299,1,201279.52
COUNTRY_0309,BRAND_6299,2,162422.9
COUNTRY_0309,BRAND_6299,3,161592.14
COUNTRY_0309,BRAND_6299,4,146172.22
COUNTRY_0309,BRAND_6299,5,125421.195
COUNTRY_0309,BRAND_6299,6,123093.18
COUNTRY_0309,BRAND_6299,7,104979.73
COUNTRY_0309,BRAND_6299,8,106186.92
COUNTRY_0309,BRAND_6299,9,104956.195
COUNTRY_0309,BRAND_6299,10,127935.31
COUNTRY_0309,BRAND_6299,11,101111.664
COUNTRY_0309,BRAND_6299,12,120883.17
COUNTRY_0309,BRAND_6299,13,129579.37
COUNTRY_0309,BRAND_6299,14,122391.305
COUNTRY_0309,BRAND_6299,15,113189.38
COUNTRY_0309,BRAND_6299,16,83760.81
COUNTRY_0309,BRAND_6299,17,100139.06
COUNTRY_0309,BRAND_6299,18,109354.86
COUNTRY_0309,BRAND_6299,19,97308.695
COUNTRY_0309,BRAND_6299,20,101280.266
COUNTRY_0309,BRAND_6299,21,128736.234
COUNTRY_0309,BRAND_6299,22,101556.5
COUNTRY_0309,BRAND_6299,23,110611.42
COUNTRY_0309,BRAND_76DA,0,126275.13
COUNTRY_0309,BRAND_76DA,1,110462.46
COUNTRY_0309,BRAND_76DA,2,98605.34
COUNTRY_0309,BRAND_76DA,3,86774.484
COUNTRY_0309,BRAND_76DA,4,84216.086
COUNTRY_0309,BRAND_76DA,5,65582.39
COUNTRY_0309,BRAND_76DA,6,75320.2
COUNTRY_0309,BRAND_76DA,7,65224.305
COUNTRY_0309,BRAND_76DA,8,49179.207
COUNTRY_0309,BRAND_76DA,9,41994.953
COUNTRY_0309,BRAND_76DA,10,42214.68
COUNTRY_0309,BRAND_76DA,11,38890.65
COUNTRY_0309,BRAND_76DA,12,40296.125
COUNTRY_0309,BRAND_76DA,13,52118.465
COUNTRY_0309,BRAND_76DA,14,41086.758
COUNTRY_0309,BRAND_76DA,15,43497.59
COUNTRY_0309,BRAND_76DA,16,41102.242
COUNTRY_0309,BRAND_76DA,17,36114.703
COUNTRY_0309,BRAND_76DA,18,34321.84
COUNTRY_0309,BRAND_76DA,19,32009.717
COUNTRY_0309,BRAND_76DA,20,31026.064
COUNTRY_0309,BRAND_76DA,21,24494.531
COUNTRY_0309,BRAND_76DA,22,24198.115
COUNTRY_0309,BRAND_76DA,23,25656.121
COUNTRY_0309,BRAND_83AC,0,220003.23
COUNTRY_0309,BRAND_83AC,1,185676.28
COUNTRY_0309,BRAND_83AC,2,220305.36
COUNTRY_0309,BRAND_83AC,3,273469.38
COUNTRY_0309,BRAND_83AC,4,249023.92
COUNTRY_0309,BRAND_83AC,5,229119.39
COUNTRY_0309,BRAND_83AC,6,241154.45
COUNTRY_0309,BRAND_83AC,7,189230.84
COUNTRY_0309,BRAND_83AC,8,220410.66
COUNTRY_0309,BRAND_83AC,9,181211.86
COUNTRY_0309,BRAND_83AC,10,174949.94
COUNTRY_0309,BRAND_83AC,11,190027.11
COUNTRY_0309,BRAND_83AC,12,197278.94
COUNTRY_0309,BRAND_83AC,13,163794.72
COUNTRY_0309,BRAND_83AC,14,168704.14
COUNTRY_0309,BRAND_83AC,15,170362.0
COUNTRY_0309,BRAND_83AC,16,180363.06
COUNTRY_0309,BRAND_83AC,17,173512.33
COUNTRY_0309,BRAND_83AC,18,170008.34
COUNTRY_0309,BRAND_83AC,19,165608.42
COUNTRY_0309,BRAND_83AC,20,172692.84
COUNTRY_0309,BRAND_83AC,21,163529.84
COUNTRY_0309,BRAND_83AC,22,154277.7
COUNTRY_0309,BRAND_83AC,23,122009.41
COUNTRY_0309,BRAND_98C4,0,320500.7
COUNTRY_0309,BRAND_98C4,1,274847.0
COUNTRY_0309,BRAND_98C4,2,282838.6
COUNTRY_0309,BRAND_98C4,3,176035.62
COUNTRY_0309,BRAND_98C4,4,155088.02
COUNTRY_0309,BRAND_98C4,5,164479.08
COUNTRY_0309,BRAND_98C4,6,169200.89
COUNTRY_0309,BRAND_98C4,7,140401.84
COUNTRY_0309,BRAND_98C4,8,116732.55
COUNTRY_0309,BRAND_98C4,9,104267.71
COUNTRY_0309,BRAND_98C4,10,104559.875
COUNTRY_0309,BRAND_98C4,11,97320.76
COUNTRY_0309,BRAND_98C4,12,91992.38
COUNTRY_0309,BRAND_98C4,13,81658.09
COUNTRY_0309,BRAND_98C4,14,82642.89
COUNTRY_0309,BRAND_98C4,15,70189.08
COUNTRY_0309,BRAND_98C4,16,84685.96
COUNTRY_0309,BRAND_98C4,17,73043.98
COUNTRY_0309,BRAND_98C4,18,71048.3
COUNTRY_0309,BRAND_98C4,19,64674.145
COUNTRY_0309,BRAND_98C4,20,71709.625
COUNTRY_0309,BRAND_98C4,21,73514.3
COUNTRY_0309,BRAND_98C4,22,68517.24
COUNTRY_0309,BRAND_98C4,23,58439.715
COUNTRY_0309,BRAND_A999,0,269410.7
COUNTRY_0309,BRAND_A999,1,195611.94
COUNTRY_0309,BRAND_A999,2,208533.94
COUNTRY_0309,BRAND_A999,3,239955.78
COUNTRY_0309,BRAND_A999,4,231348.44
COUNTRY_0309,BRAND_A999,5,225257.44
COUNTRY_0309,BRAND_A999,6,185924.17
COUNTRY_0309,BRAND_A999,7,191838.88
COUNTRY_0309,BRAND_A999,8,171333.89
COUNTRY_0309,BRAND_A999,9,194843.19
COUNTRY_0309,BRAND_A999,10,204901.69
COUNTRY_0309,BRAND_A999,11,162941.4
COUNTRY_0309,BRAND_A999,12,156920.2
COUNTRY_0309,BRAND_A999,13,165750.14
COUNTRY_0309,BRAND_A999,14,188903.4
COUNTRY_0309,BRAND_A999,15,156519.34
COUNTRY_0309,BRAND_A999,16,188769.23
COUNTRY_0309,BRAND_A999,17,156594.9
COUNTRY_0309,BRAND_A999,18,168514.56
COUNTRY_0309,BRAND_A999,19,153091.4
COUNTRY_0309,BRAND_A999,20,108388.53
COUNTRY_0309,BRAND_A999,21,95768.53
COUNTRY_0309,BRAND_A999,22,94380.47
COUNTRY_0309,BRAND_A999,23,107678.87
COUNTRY_0309,BRAND_ED43,0,3311189.5
COUNTRY_0309,BRAND_ED43,1,2731995.8
COUNTRY_0309,BRAND_ED43,2,2747044.2
COUNTRY_0309,BRAND_ED43,3,2234805.2
COUNTRY_0309,BRAND_ED43,4,2487581.5
COUNTRY_0309,BRAND_ED43,5,2318596.8
COUNTRY_0309,BRAND_ED43,6,2356255.2
COUNTRY_0309,BRAND_ED43,7,1894114.9
COUNTRY_0309,BRAND_ED43,8,1981699.6
COUNTRY_0309,BRAND_ED43,9,2101600.8
COUNTRY_0309,BRAND_ED43,10,1502767.0
COUNTRY_0309,BRAND_ED43,11,1696090.0
COUNTRY_0309,BRAND_ED43,12,2010620.0
COUNTRY_0309,BRAND_ED43,13,1627772.9
COUNTRY_0309,BRAND_ED43,14,1674018.4
COUNTRY_0309,BRAND_ED43,15,1744580.9
COUNTRY_0309,BRAND_ED43,16,1650995.8
COUNTRY_0309,BRAND_ED43,17,1528266.0
COUNTRY_0309,BRAND_ED43,18,1555913.6
COUNTRY_0309,BRAND_ED43,19,1324261.1
COUNTRY_0309,BRAND_ED43,20,1687361.9
COUNTRY_0309,BRAND_ED43,21,1250757.6
COUNTRY_0309,BRAND_ED43,22,1351411.8
COUNTRY_0309,BRAND_ED43,23,1375729.9
COUNTRY_0309,BRAND_F7AB,0,4611675.0
COUNTRY_0309,BRAND_F7AB,1,3864319.5
COUNTRY_0309,BRAND_F7AB,2,4635039.0
COUNTRY_0309,BRAND_F7AB,3,3455431.0
COUNTRY_0309,BRAND_F7AB,4,2787357.0
COUNTRY_0309,BRAND_F7AB,5,2649393.5
COUNTRY_0309,BRAND_F7AB,6,2142573.0
COUNTRY_0309,BRAND_F7AB,7,3116126.8
COUNTRY_0309,BRAND_F7AB,8,2285809.0
COUNTRY_0309,BRAND_F7AB,9,2684924.5
COUNTRY_0309,BRAND_F7AB,10,2653907.2
COUNTRY_0309,BRAND_F7AB,11,2746455.0
COUNTRY_0309,BRAND_F7AB,12,2739214.5
COUNTRY_0309,BRAND_F7AB,13,2277594.5
COUNTRY_0309,BRAND_F7AB,14,3135255.2
COUNTRY_0309,BRAND_F7AB,15,3140294.5
COUNTRY_0309,BRAND_F7AB,16,2826317.5
COUNTRY_0309,BRAND_F7AB,17,2738350.0
COUNTRY_0309,BRAND_F7AB,18,3201434.2
COUNTRY_0309,BRAND_F7AB,19,2557178.8
COUNTRY_0309,BRAND_F7AB,20,2628780.8
COUNTRY_0309,BRAND_F7AB,21,1951167.9
COUNTRY_0309,BRAND_F7AB,22,2315878.5
COUNTRY_0309,BRAND_F7AB,23,1362454.0
COUNTRY_0309,BRAND_FB8A,0,2872033.0
COUNTRY_0309,BRAND_FB8A,1,3042363.0
COUNTRY_0309,BRAND_FB8A,2,2443041.0
COUNTRY_0309,BRAND_FB8A,3,1846192.6
COUNTRY_0309,BRAND_FB8A,4,1414712.2
COUNTRY_0309,BRAND_FB8A,5,1321895.2
COUNTRY_0309,BRAND_FB8A,6,1559510.1
COUNTRY_0309,BRAND_FB8A,7,1210877.8
COUNTRY_0309,BRAND_FB8A,8,1177221.2
COUNTRY_0309,BRAND_FB8A,9,1092440.8
COUNTRY_0309,BRAND_FB8A,10,990805.4
COUNTRY_0309,BRAND_FB8A,11,1004923.6
COUNTRY_0309,BRAND_FB8A,12,1020448.2
COUNTRY_0309,BRAND_FB8A,13,980026.4
COUNTRY_0309,BRAND_FB8A,14,1032306.56
COUNTRY_0309,BRAND_FB8A,15,931448.56
COUNTRY_0309,BRAND_FB8A,16,1125973.4
COUNTRY_0309,BRAND_FB8A,17,942796.75
COUNTRY_0309,BRAND_FB8A,18,1125555.6
COUNTRY_0309,BRAND_FB8A,19,944935.5
COUNTRY_0309,BRAND_FB8A,20,1013070.06
COUNTRY_0309,BRAND_FB8A,21,732875.25
COUNTRY_0309,BRAND_FB8A,22,750433.06
COUNTRY_0309,BRAND_FB8A,23,695021.3
COUNTRY_06E4,BRAND_127A,0,3662.5442
COUNTRY_06E4,BRAND_127A,1,3539.556
COUNTRY_06E4,BRAND_127A,2,3184.9275
COUNTRY_06E4,BRAND_127A,3,3531.9062
COUNTRY_06E4,BRAND_127A,4,2898.997
COUNTRY_06E4,BRAND_127A,5,3202.449
COUNTRY_06E4,BRAND_127A,6,2640.2986
COUNTRY_06E4,BRAND_127A,7,2472.1636
COUNTRY_06E4,BRAND_127A,8,2987.7234
COUNTRY_06E4,BRAND_127A,9,2875.986
COUNTRY_06E4,BRAND_127A,10,2990.2156
COUNTRY_06E4,BRAND_127A,11,2865.199
COUNTRY_06E4,BRAND_127A,12,3158.0972
COUNTRY_06E4,BRAND_127A,13,2320.8857
COUNTRY_06E4,BRAND_127A,14,1368.78
COUNTRY_06E4,BRAND_127A,15,2546.6182
COUNTRY_06E4,BRAND_127A,16,1644.8372
COUNTRY_06E4,BRAND_127A,17,2191.8743
COUNTRY_06E4,BRAND_127A,18,2622.1555
COUNTRY_06E4,BRAND_127A,19,1914.3265
COUNTRY_06E4,BRAND_127A,20,2647.1665
COUNTRY_06E4,BRAND_127A,21,3129.3904
COUNTRY_06E4,BRAND_127A,22,1960.5758
COUNTRY_06E4,BRAND_127A,23,2407.7664
COUNTRY_06E4,BRAND_6582,0,42312.99
COUNTRY_06E4,BRAND_6582,1,39111.516
COUNTRY_06E4,BRAND_6582,2,42093.11
COUNTRY_06E4,BRAND_6582,3,42688.402
COUNTRY_06E4,BRAND_6582,4,44090.496
COUNTRY_06E4,BRAND_6582,5,44569.832
COUNTRY_06E4,BRAND_6582,6,39448.137
COUNTRY_06E4,BRAND_6582,7,42548.3
COUNTRY_06E4,BRAND_6582,8,46222.18
COUNTRY_06E4,BRAND_6582,9,40379.99
COUNTRY_06E4,BRAND_6582,10,43148.793
COUNTRY_06E4,BRAND_6582,11,37965.133
COUNTRY_06E4,BRAND_6582,12,39121.55
COUNTRY_06E4,BRAND_6582,13,32476.777
COUNTRY_06E4,BRAND_6582,14,35837.887
COUNTRY_06E4,BRAND_6582,15,36217.004
COUNTRY_06E4,BRAND_6582,16,35376.766
COUNTRY_06E4,BRAND_6582,17,29638.99
COUNTRY_06E4,BRAND_6582,18,34990.92
COUNTRY_06E4,BRAND_6582,19,28336.512
COUNTRY_06E4,BRAND_6582,20,34022.535
COUNTRY_06E4,BRAND_6582,21,31184.357
COUNTRY_06E4,BRAND_6582,22,26998.645
COUNTRY_06E4,BRAND_6582,23,31853.492
COUNTRY_06E4,BRAND_76DA,0,10145.093
COUNTRY_06E4,BRAND_76DA,1,10607.341
COUNTRY_06E4,BRAND_76DA,2,10953.745
COUNTRY_06E4,BRAND_76DA,3,9162.731
COUNTRY_06E4,BRAND_76DA,4,8296.292
COUNTRY_06E4,BRAND_76DA,5,5637.0947
COUNTRY_06E4,BRAND_76DA,6,6009.891
COUNTRY_06E4,BRAND_76DA,7,6858.2476
COUNTRY_06E4,BRAND_76DA,8,6371.4478
COUNTRY_06E4,BRAND_76DA,9,6401.8516
COUNTRY_06E4,BRAND_76DA,10,5433.615
COUNTRY_06E4,BRAND_76DA,11,5009.7
COUNTRY_06E4,BRAND_76DA,12,4500.666
COUNTRY_06E4,BRAND_76DA,13,3337.3555
COUNTRY_06E4,BRAND_76DA,14,5119.733
COUNTRY_06E4,BRAND_76DA,15,4650.466
COUNTRY_06E4,BRAND_76DA,16,4356.804
COUNTRY_06E4,BRAND_76DA,17,3943.8064
COUNTRY_06E4,BRAND_76DA,18,5006.4375
COUNTRY_06E4,BRAND_76DA,19,4278.9565
COUNTRY_06E4,BRAND_76DA,20,5163.514
COUNTRY_06E4,BRAND_76DA,21,5808.4604
COUNTRY_06E4,BRAND_76DA,22,4694.756
COUNTRY_06E4,BRAND_76DA,23,7051.3853
COUNTRY_06E4,BRAND_8787,0,11888.54
COUNTRY_06E4,BRAND_8787,1,13890.587
COUNTRY_06E4,BRAND_8787,2,11636.823
COUNTRY_06E4,BRAND_8787,3,13337.098
COUNTRY_06E4,BRAND_8787,4,11970.631
COUNTRY_06E4,BRAND_8787,5,11635.226
COUNTRY_06E4,BRAND_8787,6,9493.448
COUNTRY_06E4,BRAND_8787,7,10399.161
COUNTRY_06E4,BRAND_8787,8,9520.261
COUNTRY_06E4,BRAND_8787,9,9035.041
COUNTRY_06E4,BRAND_8787,10,9527.736
COUNTRY_06E4,BRAND_8787,11,9022.45
COUNTRY_06E4,BRAND_8787,12,9743.207
COUNTRY_06E4,BRAND_8787,13,10735.143
COUNTRY_06E4,BRAND_8787,14,12868.311
COUNTRY_06E4,BRAND_8787,15,11110.022
COUNTRY_06E4,BRAND_8787,16,9700.914
COUNTRY_06E4,BRAND_8787,17,11695.662
COUNTRY_06E4,BRAND_8787,18,10737.579
COUNTRY_06E4,BRAND_8787,19,8382.601
COUNTRY_06E4,BRAND_8787,20,11634.493
COUNTRY_06E4,BRAND_8787,21,9151.744
COUNTRY_06E4,BRAND_8787,22,8873.621
COUNTRY_06E4,BRAND_8787,23,8787.494
