country,brand_name,months_postgx,volume
COUNTRY_0309,BRAND_98C4,3,195292.83
COUNTRY_0309,BRAND_98C4,4,174889.89
COUNTRY_0309,BRAND_98C4,5,190332.34
COUNTRY_0309,BRAND_98C4,6,190692.27
COUNTRY_0309,BRAND_98C4,7,166609.28
COUNTRY_0309,BRAND_98C4,8,138090.72
COUNTRY_0309,BRAND_98C4,9,119994.73
COUNTRY_0309,BRAND_98C4,10,109582.87
COUNTRY_0309,BRAND_98C4,11,114364.07
COUNTRY_0309,BRAND_98C4,12,110665.125
COUNTRY_0309,BRAND_98C4,13,99156.72
COUNTRY_0309,BRAND_98C4,14,99705.766
COUNTRY_0309,BRAND_98C4,15,88073.02
COUNTRY_0309,BRAND_98C4,16,98201.43
COUNTRY_0309,BRAND_98C4,17,90281.33
COUNTRY_0309,BRAND_98C4,18,88019.95
COUNTRY_0309,BRAND_98C4,19,82224.26
COUNTRY_0309,BRAND_98C4,20,94868.23
COUNTRY_0309,BRAND_98C4,21,89832.66
COUNTRY_0309,BRAND_98C4,22,82336.31
COUNTRY_0309,BRAND_98C4,23,72792.72
COUNTRY_0309,BRAND_A999,0,260688.31
COUNTRY_0309,BRAND_A999,1,190614.27
COUNTRY_0309,BRAND_A999,2,194005.47
COUNTRY_0309,BRAND_A999,3,211025.48
COUNTRY_0309,BRAND_A999,4,211145.27
COUNTRY_0309,BRAND_A999,5,203134.05
COUNTRY_0309,BRAND_A999,6,180896.22
COUNTRY_0309,BRAND_A999,7,182699.84
COUNTRY_0309,BRAND_A999,8,155035.67
COUNTRY_0309,BRAND_A999,9,174609.4
COUNTRY_0309,BRAND_A999,10,164256.66
COUNTRY_0309,BRAND_A999,11,145446.2
COUNTRY_0309,BRAND_A999,12,131357.38
COUNTRY_0309,BRAND_A999,13,138872.95
COUNTRY_0309,BRAND_A999,14,159598.83
COUNTRY_0309,BRAND_A999,15,137173.48
COUNTRY_0309,BRAND_A999,16,138761.08
COUNTRY_0309,BRAND_A999,17,122992.38
COUNTRY_0309,BRAND_A999,18,143782.27
COUNTRY_0309,BRAND_A999,19,129484.0
COUNTRY_0309,BRAND_A999,20,98490.4
COUNTRY_0309,BRAND_A999,21,90143.24
COUNTRY_0309,BRAND_A999,22,87992.43
COUNTRY_0309,BRAND_A999,23,86529.625
COUNTRY_0309,BRAND_ED43,0,3414509.8
COUNTRY_0309,BRAND_ED43,1,2857615.8
COUNTRY_0309,BRAND_ED43,2,2984449.0
COUNTRY_0309,BRAND_ED43,3,2482860.2
COUNTRY_0309,BRAND_ED43,4,2655125.0
COUNTRY_0309,BRAND_ED43,5,2492019.2
COUNTRY_0309,BRAND_ED43,6,2480396.5
COUNTRY_0309,BRAND_ED43,7,2100082.2
COUNTRY_0309,BRAND_ED43,8,2078450.0
COUNTRY_0309,BRAND_ED43,9,2097880.2
COUNTRY_0309,BRAND_ED43,10,1771327.5
COUNTRY_0309,BRAND_ED43,11,1839096.6
COUNTRY_0309,BRAND_ED43,12,2066129.8
COUNTRY_0309,BRAND_ED43,13,1688099.0
COUNTRY_0309,BRAND_ED43,14,1644648.5
COUNTRY_0309,BRAND_ED43,15,1791397.4
COUNTRY_0309,BRAND_ED43,16,1729262.1
COUNTRY_0309,BRAND_ED43,17,1579243.5
COUNTRY_0309,BRAND_ED43,18,1655350.2
COUNTRY_0309,BRAND_ED43,19,1476415.9
COUNTRY_0309,BRAND_ED43,20,1810371.8
COUNTRY_0309,BRAND_ED43,21,1350512.5
COUNTRY_0309,BRAND_ED43,22,1393730.5
COUNTRY_0309,BRAND_ED43,23,1547164.4
COUNTRY_0309,BRAND_F7AB,0,4853682.5
COUNTRY_0309,BRAND_F7AB,1,4185229.0
COUNTRY_0309,BRAND_F7AB,2,4616480.0
COUNTRY_0309,BRAND_F7AB,3,3518264.5
COUNTRY_0309,BRAND_F7AB,4,3141049.2
COUNTRY_0309,BRAND_F7AB,5,2832575.0
COUNTRY_0309,BRAND_F7AB,6,2475075.2
COUNTRY_0309,BRAND_F7AB,7,3365267.8
COUNTRY_0309,BRAND_F7AB,8,2546650.5
COUNTRY_0309,BRAND_F7AB,9,3069545.2
COUNTRY_0309,BRAND_F7AB,10,2770903.5
COUNTRY_0309,BRAND_F7AB,11,2817740.2
COUNTRY_0309,BRAND_F7AB,12,2896911.5
COUNTRY_0309,BRAND_F7AB,13,2504300.8
COUNTRY_0309,BRAND_F7AB,14,3133264.5
COUNTRY_0309,BRAND_F7AB,15,3050172.0
COUNTRY_0309,BRAND_F7AB,16,2999068.5
COUNTRY_0309,BRAND_F7AB,17,2825336.5
COUNTRY_0309,BRAND_F7AB,18,3118665.8
COUNTRY_0309,BRAND_F7AB,19,2797890.2
COUNTRY_0309,BRAND_F7AB,20,2858212.8
COUNTRY_0309,BRAND_F7AB,21,2096592.1
COUNTRY_0309,BRAND_F7AB,22,2603658.5
COUNTRY_0309,BRAND_F7AB,23,1678808.1
COUNTRY_0309,BRAND_FB8A,0,2851096.2
COUNTRY_0309,BRAND_FB8A,1,3012515.5
COUNTRY_0309,BRAND_FB8A,2,2236558.0
COUNTRY_0309,BRAND_FB8A,3,1882605.5
COUNTRY_0309,BRAND_FB8A,4,1391723.6
COUNTRY_0309,BRAND_FB8A,5,1285287.8
COUNTRY_0309,BRAND_FB8A,6,1509723.9
COUNTRY_0309,BRAND_FB8A,7,1194030.0
COUNTRY_0309,BRAND_FB8A,8,1198833.6
COUNTRY_0309,BRAND_FB8A,9,1109023.2
COUNTRY_0309,BRAND_FB8A,10,1050255.4
COUNTRY_0309,BRAND_FB8A,11,1081711.9
COUNTRY_0309,BRAND_FB8A,12,1077179.2
COUNTRY_0309,BRAND_FB8A,13,1079615.6
COUNTRY_0309,BRAND_FB8A,14,1098085.4
COUNTRY_0309,BRAND_FB8A,15,927207.7
COUNTRY_0309,BRAND_FB8A,16,1104511.0
COUNTRY_0309,BRAND_FB8A,17,929749.9
COUNTRY_0309,BRAND_FB8A,18,1037046.9
COUNTRY_0309,BRAND_FB8A,19,976716.8
COUNTRY_0309,BRAND_FB8A,20,944922.9
COUNTRY_0309,BRAND_FB8A,21,746886.06
COUNTRY_0309,BRAND_FB8A,22,670766.44
COUNTRY_0309,BRAND_FB8A,23,670274.7
COUNTRY_06E4,BRAND_127A,0,3901.9739
COUNTRY_06E4,BRAND_127A,1,3699.1384
COUNTRY_06E4,BRAND_127A,2,3571.0837
COUNTRY_06E4,BRAND_127A,3,3746.3372
COUNTRY_06E4,BRAND_127A,4,3098.9482
COUNTRY_06E4,BRAND_127A,5,3376.314
COUNTRY_06E4,BRAND_127A,6,2803.0454
COUNTRY_06E4,BRAND_127A,7,2993.4038
COUNTRY_06E4,BRAND_127A,8,3602.291
COUNTRY_06E4,BRAND_127A,9,3360.78
COUNTRY_06E4,BRAND_127A,10,3397.5024
COUNTRY_06E4,BRAND_127A,11,3487.0754
COUNTRY_06E4,BRAND_127A,12,3770.4658
COUNTRY_06E4,BRAND_127A,13,2601.6426
COUNTRY_06E4,BRAND_127A,14,1441.4756
COUNTRY_06E4,BRAND_127A,15,2549.084
COUNTRY_06E4,BRAND_127A,16,1998.3394
COUNTRY_06E4,BRAND_127A,17,2445.8984
COUNTRY_06E4,BRAND_127A,18,2791.8684
COUNTRY_06E4,BRAND_127A,19,2104.0037
COUNTRY_06E4,BRAND_127A,20,2860.5
COUNTRY_06E4,BRAND_127A,21,3024.7795
COUNTRY_06E4,BRAND_127A,22,2278.1794
COUNTRY_06E4,BRAND_127A,23,2610.896
COUNTRY_06E4,BRAND_6582,0,41719.074
COUNTRY_06E4,BRAND_6582,1,39913.344
COUNTRY_06E4,BRAND_6582,2,40402.6
COUNTRY_06E4,BRAND_6582,3,42690.684
COUNTRY_06E4,BRAND_6582,4,42725.305
COUNTRY_06E4,BRAND_6582,5,42942.055
COUNTRY_06E4,BRAND_6582,6,39247.75
COUNTRY_06E4,BRAND_6582,7,39863.926
COUNTRY_06E4,BRAND_6582,8,42787.28
COUNTRY_06E4,BRAND_6582,9,40902.15
COUNTRY_06E4,BRAND_6582,10,42390.258
COUNTRY_06E4,BRAND_6582,11,38155.117
COUNTRY_06E4,BRAND_6582,12,37896.656
COUNTRY_06E4,BRAND_6582,13,32387.543
COUNTRY_06E4,BRAND_6582,14,35527.29
COUNTRY_06E4,BRAND_6582,15,37847.64
COUNTRY_06E4,BRAND_6582,16,35880.77
COUNTRY_06E4,BRAND_6582,17,30637.928
COUNTRY_06E4,BRAND_6582,18,34911.523
COUNTRY_06E4,BRAND_6582,19,28832.215
COUNTRY_06E4,BRAND_6582,20,34493.887
COUNTRY_06E4,BRAND_6582,21,30686.148
COUNTRY_06E4,BRAND_6582,22,27159.07
COUNTRY_06E4,BRAND_6582,23,30670.057
COUNTRY_06E4,BRAND_76DA,0,9969.861
COUNTRY_06E4,BRAND_76DA,1,10031.986
COUNTRY_06E4,BRAND_76DA,2,10531.353
COUNTRY_06E4,BRAND_76DA,3,9121.854
COUNTRY_06E4,BRAND_76DA,4,8090.061
COUNTRY_06E4,BRAND_76DA,5,6343.5415
COUNTRY_06E4,BRAND_76DA,6,6328.0947
COUNTRY_06E4,BRAND_76DA,7,6975.8267
COUNTRY_06E4,BRAND_76DA,8,6941.783
COUNTRY_06E4,BRAND_76DA,9,6433.591
COUNTRY_06E4,BRAND_76DA,10,5905.7007
COUNTRY_06E4,BRAND_76DA,11,5741.5283
COUNTRY_06E4,BRAND_76DA,12,5525.1763
COUNTRY_06E4,BRAND_76DA,13,3627.8064
COUNTRY_06E4,BRAND_76DA,14,5719.817
COUNTRY_06E4,BRAND_76DA,15,5233.7534
COUNTRY_06E4,BRAND_76DA,16,5244.9883
COUNTRY_06E4,BRAND_76DA,17,4239.66
COUNTRY_06E4,BRAND_76DA,18,5466.0786
COUNTRY_06E4,BRAND_76DA,19,4166.2295
COUNTRY_06E4,BRAND_76DA,20,4724.8696
COUNTRY_06E4,BRAND_76DA,21,5115.3345
COUNTRY_06E4,BRAND_76DA,22,4743.1577
COUNTRY_06E4,BRAND_76DA,23,5874.721
COUNTRY_06E4,BRAND_8787,0,11309.875
COUNTRY_06E4,BRAND_8787,1,13708.975
COUNTRY_06E4,BRAND_8787,2,11800.932
COUNTRY_06E4,BRAND_8787,3,12939.346
COUNTRY_06E4,BRAND_8787,4,12116.786
COUNTRY_06E4,BRAND_8787,5,11054.288
COUNTRY_06E4,BRAND_8787,6,9593.006
COUNTRY_06E4,BRAND_8787,7,10228.981
COUNTRY_06E4,BRAND_8787,8,9442.697
COUNTRY_06E4,BRAND_8787,9,8603.753
COUNTRY_06E4,BRAND_8787,10,9443.616
COUNTRY_06E4,BRAND_8787,11,8844.2
COUNTRY_06E4,BRAND_8787,12,9427.498
COUNTRY_06E4,BRAND_8787,13,9826.611
COUNTRY_06E4,BRAND_8787,14,12196.312
COUNTRY_06E4,BRAND_8787,15,10963.664
COUNTRY_06E4,BRAND_8787,16,9013.368
COUNTRY_06E4,BRAND_8787,17,10782.519
COUNTRY_06E4,BRAND_8787,18,10296.51
COUNTRY_06E4,BRAND_8787,19,8172.0884
COUNTRY_06E4,BRAND_8787,20,10910.308
COUNTRY_06E4,BRAND_8787,21,9146.9795
COUNTRY_06E4,BRAND_8787,22,9196.605
