country,brand_name,months_postgx,volume
COUNTRY_0309,BRAND_1DF6,16,3194547.8
COUNTRY_0309,BRAND_1DF6,17,2950433.0
COUNTRY_0309,BRAND_1DF6,18,3077650.0
COUNTRY_0309,BRAND_1DF6,19,2530051.5
COUNTRY_0309,BRAND_1DF6,20,2564050.5
COUNTRY_0309,BRAND_1DF6,21,2360087.2
COUNTRY_0309,BRAND_1DF6,22,2485433.0
COUNTRY_0309,BRAND_1DF6,23,1642017.2
COUNTRY_0309,BRAND_1F12,0,5306036.5
COUNTRY_0309,BRAND_1F12,1,4527733.5
COUNTRY_0309,BRAND_1F12,2,4245971.0
COUNTRY_0309,BRAND_1F12,3,2989776.0
COUNTRY_0309,BRAND_1F12,4,2843032.2
COUNTRY_0309,BRAND_1F12,5,2517002.8
COUNTRY_0309,BRAND_1F12,6,2603082.5
COUNTRY_0309,BRAND_1F12,7,2530565.5
COUNTRY_0309,BRAND_1F12,8,1990784.4
COUNTRY_0309,BRAND_1F12,9,1953279.1
COUNTRY_0309,BRAND_1F12,10,1751739.8
COUNTRY_0309,BRAND_1F12,11,2028820.1
COUNTRY_0309,BRAND_1F12,12,1857054.2
COUNTRY_0309,BRAND_1F12,13,1790072.2
COUNTRY_0309,BRAND_1F12,14,1761536.6
COUNTRY_0309,BRAND_1F12,15,1719902.1
COUNTRY_0309,BRAND_1F12,16,1654300.9
COUNTRY_0309,BRAND_1F12,17,1512319.1
COUNTRY_0309,BRAND_1F12,18,1540703.4
COUNTRY_0309,BRAND_1F12,19,1289018.2
COUNTRY_0309,BRAND_1F12,20,1234596.5
COUNTRY_0309,BRAND_1F12,21,1208788.2
COUNTRY_0309,BRAND_1F12,22,1070740.0
COUNTRY_0309,BRAND_1F12,23,1015965.9
COUNTRY_0309,BRAND_50AA,0,36252.977
COUNTRY_0309,BRAND_50AA,1,37247.812
COUNTRY_0309,BRAND_50AA,2,35037.504
COUNTRY_0309,BRAND_50AA,3,32425.836
COUNTRY_0309,BRAND_50AA,4,32025.748
COUNTRY_0309,BRAND_50AA,5,34744.98
COUNTRY_0309,BRAND_50AA,6,34555.527
COUNTRY_0309,BRAND_50AA,7,28453.662
COUNTRY_0309,BRAND_50AA,8,31716.414
COUNTRY_0309,BRAND_50AA,9,31309.25
COUNTRY_0309,BRAND_50AA,10,33121.355
COUNTRY_0309,BRAND_50AA,11,25286.857
COUNTRY_0309,BRAND_50AA,12,27117.53
COUNTRY_0309,BRAND_50AA,13,23444.328
COUNTRY_0309,BRAND_50AA,14,24075.674
COUNTRY_0309,BRAND_50AA,15,23818.264
COUNTRY_0309,BRAND_50AA,16,20749.998
COUNTRY_0309,BRAND_50AA,17,21680.068
COUNTRY_0309,BRAND_50AA,18,22170.209
COUNTRY_0309,BRAND_50AA,19,18994.734
COUNTRY_0309,BRAND_50AA,20,19578.63
COUNTRY_0309,BRAND_50AA,21,16102.001
COUNTRY_0309,BRAND_50AA,22,10337.405
COUNTRY_0309,BRAND_50AA,23,23267.844
COUNTRY_0309,BRAND_5E92,0,119690.26
COUNTRY_0309,BRAND_5E92,1,111433.79
COUNTRY_0309,BRAND_5E92,2,111825.984
COUNTRY_0309,BRAND_5E92,3,97227.52
COUNTRY_0309,BRAND_5E92,4,83833.13
COUNTRY_0309,BRAND_5E92,5,80863.83
COUNTRY_0309,BRAND_5E92,6,83711.14
COUNTRY_0309,BRAND_5E92,7,78732.18
COUNTRY_0309,BRAND_5E92,8,74148.5
COUNTRY_0309,BRAND_5E92,9,67744.88
COUNTRY_0309,BRAND_5E92,10,63609.6
COUNTRY_0309,BRAND_5E92,11,60505.016
COUNTRY_0309,BRAND_5E92,12,51258.047
COUNTRY_0309,BRAND_5E92,13,54736.434
COUNTRY_0309,BRAND_5E92,14,54611.4
COUNTRY_0309,BRAND_5E92,15,58261.805
COUNTRY_0309,BRAND_5E92,16,54657.457
COUNTRY_0309,BRAND_5E92,17,55175.586
COUNTRY_0309,BRAND_5E92,18,56954.39
COUNTRY_0309,BRAND_5E92,19,56913.94
COUNTRY_0309,BRAND_5E92,20,57016.62
COUNTRY_0309,BRAND_5E92,21,55274.863
COUNTRY_0309,BRAND_5E92,22,44349.77
COUNTRY_0309,BRAND_5E92,23,47018.062
COUNTRY_0309,BRAND_6299,0,208656.28
COUNTRY_0309,BRAND_6299,1,187099.72
COUNTRY_0309,BRAND_6299,2,176048.39
COUNTRY_0309,BRAND_6299,3,179491.55
COUNTRY_0309,BRAND_6299,4,152131.4
COUNTRY_0309,BRAND_6299,5,149428.55
COUNTRY_0309,BRAND_6299,6,143981.92
COUNTRY_0309,BRAND_6299,7,132922.02
COUNTRY_0309,BRAND_6299,8,125626.625
COUNTRY_0309,BRAND_6299,9,123354.06
COUNTRY_0309,BRAND_6299,10,141970.47
COUNTRY_0309,BRAND_6299,11,123359.59
COUNTRY_0309,BRAND_6299,12,135369.42
COUNTRY_0309,BRAND_6299,13,138126.8
COUNTRY_0309,BRAND_6299,14,135102.83
COUNTRY_0309,BRAND_6299,15,129992.77
COUNTRY_0309,BRAND_6299,16,116117.875
COUNTRY_0309,BRAND_6299,17,117888.45
COUNTRY_0309,BRAND_6299,18,131412.52
COUNTRY_0309,BRAND_6299,19,131525.61
COUNTRY_0309,BRAND_6299,20,128233.234
COUNTRY_0309,BRAND_6299,21,134826.88
COUNTRY_0309,BRAND_6299,22,127320.16
COUNTRY_0309,BRAND_6299,23,130684.39
COUNTRY_0309,BRAND_76DA,0,116146.89
COUNTRY_0309,BRAND_76DA,1,109004.38
COUNTRY_0309,BRAND_76DA,2,91075.54
COUNTRY_0309,BRAND_76DA,3,68135.72
COUNTRY_0309,BRAND_76DA,4,66741.16
COUNTRY_0309,BRAND_76DA,5,59130.85
COUNTRY_0309,BRAND_76DA,6,66676.9
COUNTRY_0309,BRAND_76DA,7,51571.57
COUNTRY_0309,BRAND_76DA,8,48456.277
COUNTRY_0309,BRAND_76DA,9,39605.332
COUNTRY_0309,BRAND_76DA,10,36771.5
COUNTRY_0309,BRAND_76DA,11,37000.26
COUNTRY_0309,BRAND_76DA,12,36062.08
COUNTRY_0309,BRAND_76DA,13,31872.605
COUNTRY_0309,BRAND_76DA,14,26286.59
COUNTRY_0309,BRAND_76DA,15,27930.137
COUNTRY_0309,BRAND_76DA,16,22774.498
COUNTRY_0309,BRAND_76DA,17,23607.738
COUNTRY_0309,BRAND_76DA,18,23118.604
COUNTRY_0309,BRAND_76DA,19,23219.297
COUNTRY_0309,BRAND_76DA,20,24620.84
COUNTRY_0309,BRAND_76DA,21,19179.355
COUNTRY_0309,BRAND_76DA,22,15309.036
COUNTRY_0309,BRAND_76DA,23,17024.1
COUNTRY_0309,BRAND_83AC,0,275140.72
COUNTRY_0309,BRAND_83AC,1,223888.03
COUNTRY_0309,BRAND_83AC,2,226367.58
COUNTRY_0309,BRAND_83AC,3,232733.28
COUNTRY_0309,BRAND_83AC,4,230859.81
COUNTRY_0309,BRAND_83AC,5,230276.02
COUNTRY_0309,BRAND_83AC,6,252388.14
COUNTRY_0309,BRAND_83AC,7,193796.14
COUNTRY_0309,BRAND_83AC,8,216739.1
COUNTRY_0309,BRAND_83AC,9,193273.81
COUNTRY_0309,BRAND_83AC,10,174448.78
COUNTRY_0309,BRAND_83AC,11,173549.39
COUNTRY_0309,BRAND_83AC,12,174477.9
COUNTRY_0309,BRAND_83AC,13,167374.67
COUNTRY_0309,BRAND_83AC,14,159238.05
COUNTRY_0309,BRAND_83AC,15,159843.31
COUNTRY_0309,BRAND_83AC,16,148324.38
COUNTRY_0309,BRAND_83AC,17,155580.44
COUNTRY_0309,BRAND_83AC,18,160398.08
COUNTRY_0309,BRAND_83AC,19,153707.6
COUNTRY_0309,BRAND_83AC,20,160723.62
COUNTRY_0309,BRAND_83AC,21,163733.66
COUNTRY_0309,BRAND_83AC,22,139650.83
COUNTRY_0309,BRAND_83AC,23,129093.39
COUNTRY_0309,BRAND_98C4,0,331892.12
COUNTRY_0309,BRAND_98C4,1,281169.28
COUNTRY_0309,BRAND_98C4,2,289022.88
COUNTRY_0309,BRAND_98C4,3,223519.38
COUNTRY_0309,BRAND_98C4,4,203882.03
COUNTRY_0309,BRAND_98C4,5,201682.06
COUNTRY_0309,BRAND_98C4,6,208656.88
COUNTRY_0309,BRAND_98C4,7,180492.11
COUNTRY_0309,BRAND_98C4,8,155544.83
COUNTRY_0309,BRAND_98C4,9,150248.78
COUNTRY_0309,BRAND_98C4,10,129305.69
COUNTRY_0309,BRAND_98C4,11,128719.79
COUNTRY_0309,BRAND_98C4,12,126219.75
COUNTRY_0309,BRAND_98C4,13,127486.125
COUNTRY_0309,BRAND_98C4,14,126314.76
COUNTRY_0309,BRAND_98C4,15,113024.78
COUNTRY_0309,BRAND_98C4,16,119783.32
COUNTRY_0309,BRAND_98C4,17,114197.87
COUNTRY_0309,BRAND_98C4,18,108579.73
COUNTRY_0309,BRAND_98C4,19,105331.02
COUNTRY_0309,BRAND_98C4,20,109887.195
COUNTRY_0309,BRAND_98C4,21,111058.22
COUNTRY_0309,BRAND_98C4,22,103436.945
COUNTRY_0309,BRAND_98C4,23,93781.93
COUNTRY_0309,BRAND_A999,0,250291.28
COUNTRY_0309,BRAND_A999,1,190722.28
COUNTRY_0309,BRAND_A999,2,188977.1
COUNTRY_0309,BRAND_A999,3,204356.62
COUNTRY_0309,BRAND_A999,4,192979.12
COUNTRY_0309,BRAND_A999,5,174784.34
COUNTRY_0309,BRAND_A999,6,154474.98
COUNTRY_0309,BRAND_A999,7,153669.78
COUNTRY_0309,BRAND_A999,8,131337.84
COUNTRY_0309,BRAND_A999,9,140694.45
COUNTRY_0309,BRAND_A999,10,132758.08
COUNTRY_0309,BRAND_A999,11,118550.03
COUNTRY_0309,BRAND_A999,12,104074.086
COUNTRY_0309,BRAND_A999,13,104444.664
COUNTRY_0309,BRAND_A999,14,107507.61
COUNTRY_0309,BRAND_A999,15,88292.1
COUNTRY_0309,BRAND_A999,16,92342.22
COUNTRY_0309,BRAND_A999,17,81910.336
COUNTRY_0309,BRAND_A999,18,81242.36
COUNTRY_0309,BRAND_A999,19,89600.79
COUNTRY_0309,BRAND_A999,20,71857.7
COUNTRY_0309,BRAND_A999,21,74466.83
COUNTRY_0309,BRAND_A999,22,62485.125
COUNTRY_0309,BRAND_A999,23,59820.805
COUNTRY_0309,BRAND_ED43,0,3283360.5
COUNTRY_0309,BRAND_ED43,1,3053000.8
COUNTRY_0309,BRAND_ED43,2,3233202.8
COUNTRY_0309,BRAND_ED43,3,2742861.0
COUNTRY_0309,BRAND_ED43,4,2816356.8
COUNTRY_0309,BRAND_ED43,5,2294188.8
COUNTRY_0309,BRAND_ED43,6,2521911.5
COUNTRY_0309,BRAND_ED43,7,2125925.8
COUNTRY_0309,BRAND_ED43,8,2074236.2
COUNTRY_0309,BRAND_ED43,9,2019232.5
COUNTRY_0309,BRAND_ED43,10,1731082.0
COUNTRY_0309,BRAND_ED43,11,1775247.6
COUNTRY_0309,BRAND_ED43,12,1974457.6
COUNTRY_0309,BRAND_ED43,13,1596214.2
COUNTRY_0309,BRAND_ED43,14,1511210.5
COUNTRY_0309,BRAND_ED43,15,1621926.2
COUNTRY_0309,BRAND_ED43,16,1606355.8
COUNTRY_0309,BRAND_ED43,17,1575072.6
COUNTRY_0309,BRAND_ED43,18,1662821.6
COUNTRY_0309,BRAND_ED43,19,1416507.9
COUNTRY_0309,BRAND_ED43,20,1657776.9
COUNTRY_0309,BRAND_ED43,21,1427887.2
COUNTRY_0309,BRAND_ED43,22,1325841.9
COUNTRY_0309,BRAND_ED43,23,1473356.6
COUNTRY_0309,BRAND_F7AB,0,5060854.5
COUNTRY_0309,BRAND_F7AB,1,4454150.5
COUNTRY_0309,BRAND_F7AB,2,4227469.5
COUNTRY_0309,BRAND_F7AB,3,3344328.0
COUNTRY_0309,BRAND_F7AB,4,3433629.0
COUNTRY_0309,BRAND_F7AB,5,2942074.0
COUNTRY_0309,BRAND_F7AB,6,2792708.0
COUNTRY_0309,BRAND_F7AB,7,3359313.2
COUNTRY_0309,BRAND_F7AB,8,2424803.8
COUNTRY_0309,BRAND_F7AB,9,2369744.8
COUNTRY_0309,BRAND_F7AB,10,2470179.8
COUNTRY_0309,BRAND_F7AB,11,2787264.0
COUNTRY_0309,BRAND_F7AB,12,2745559.2
COUNTRY_0309,BRAND_F7AB,13,2138824.8
COUNTRY_0309,BRAND_F7AB,14,2828693.0
COUNTRY_0309,BRAND_F7AB,15,3188810.0
COUNTRY_0309,BRAND_F7AB,16,2736723.5
COUNTRY_0309,BRAND_F7AB,17,2811794.5
COUNTRY_0309,BRAND_F7AB,18,3208736.5
COUNTRY_0309,BRAND_F7AB,19,2383918.5
COUNTRY_0309,BRAND_F7AB,20,2627126.5
COUNTRY_0309,BRAND_F7AB,21,2440812.2
COUNTRY_0309,BRAND_F7AB,22,2791392.5
COUNTRY_0309,BRAND_F7AB,23,2019066.9
COUNTRY_0309,BRAND_FB8A,0,2944524.5
COUNTRY_0309,BRAND_FB8A,1,3106658.2
COUNTRY_0309,BRAND_FB8A,2,2317902.5
COUNTRY_0309,BRAND_FB8A,3,2033756.0
COUNTRY_0309,BRAND_FB8A,4,1616903.9
COUNTRY_0309,BRAND_FB8A,5,1501709.8
COUNTRY_0309,BRAND_FB8A,6,1613505.9
COUNTRY_0309,BRAND_FB8A,7,1255843.4
COUNTRY_0309,BRAND_FB8A,8,1218600.1
COUNTRY_0309,BRAND_FB8A,9,1210060.5
COUNTRY_0309,BRAND_FB8A,10,1153473.4
COUNTRY_0309,BRAND_FB8A,11,1185803.9
COUNTRY_0309,BRAND_FB8A,12,1117116.1
COUNTRY_0309,BRAND_FB8A,13,1148750.8
COUNTRY_0309,BRAND_FB8A,14,1080084.1
COUNTRY_0309,BRAND_FB8A,15,1011968.3
COUNTRY_0309,BRAND_FB8A,16,1086124.8
COUNTRY_0309,BRAND_FB8A,17,932584.5
COUNTRY_0309,BRAND_FB8A,18,997653.06
COUNTRY_0309,BRAND_FB8A,19,899181.1
COUNTRY_0309,BRAND_FB8A,20,940734.6
COUNTRY_0309,BRAND_FB8A,21,800385.25
COUNTRY_0309,BRAND_FB8A,22,771332.25
COUNTRY_0309,BRAND_FB8A,23,861951.94
COUNTRY_06E4,BRAND_127A,0,3974.0598
COUNTRY_06E4,BRAND_127A,1,4156.056
COUNTRY_06E4,BRAND_127A,2,3913.2495
COUNTRY_06E4,BRAND_127A,3,4270.361
COUNTRY_06E4,BRAND_127A,4,3662.104
COUNTRY_06E4,BRAND_127A,5,3828.5757
COUNTRY_06E4,BRAND_127A,6,3513.853
COUNTRY_06E4,BRAND_127A,7,3653.7502
COUNTRY_06E4,BRAND_127A,8,3921.1677
COUNTRY_06E4,BRAND_127A,9,3754.0286
COUNTRY_06E4,BRAND_127A,10,4086.9846
COUNTRY_06E4,BRAND_127A,11,3803.981
COUNTRY_06E4,BRAND_127A,12,4202.219
COUNTRY_06E4,BRAND_127A,13,3374.1372
COUNTRY_06E4,BRAND_127A,14,1772.6129
COUNTRY_06E4,BRAND_127A,15,3160.6711
COUNTRY_06E4,BRAND_127A,16,2604.2463
COUNTRY_06E4,BRAND_127A,17,3026.7192
COUNTRY_06E4,BRAND_127A,18,3722.8281
COUNTRY_06E4,BRAND_127A,19,2573.553
COUNTRY_06E4,BRAND_127A,20,3652.2205
COUNTRY_06E4,BRAND_127A,21,3281.9058
COUNTRY_06E4,BRAND_127A,22,3075.7632
COUNTRY_06E4,BRAND_127A,23,3172.7913
COUNTRY_06E4,BRAND_6582,0,39738.285
COUNTRY_06E4,BRAND_6582,1,36674.066
COUNTRY_06E4,BRAND_6582,2,36030.383
COUNTRY_06E4,BRAND_6582,3,37663.645
COUNTRY_06E4,BRAND_6582,4,39383.406
COUNTRY_06E4,BRAND_6582,5,39816.66
COUNTRY_06E4,BRAND_6582,6,35783.344
COUNTRY_06E4,BRAND_6582,7,34640.062
COUNTRY_06E4,BRAND_6582,8,38896.957
COUNTRY_06E4,BRAND_6582,9,36414.66
COUNTRY_06E4,BRAND_6582,10,37856.848
COUNTRY_06E4,BRAND_6582,11,33023.105
COUNTRY_06E4,BRAND_6582,12,35038.44
COUNTRY_06E4,BRAND_6582,13,31222.24
COUNTRY_06E4,BRAND_6582,14,32966.59
COUNTRY_06E4,BRAND_6582,15,37260.887
COUNTRY_06E4,BRAND_6582,16,33748.652
COUNTRY_06E4,BRAND_6582,17,29869.865
COUNTRY_06E4,BRAND_6582,18,32644.621
COUNTRY_06E4,BRAND_6582,19,29186.506
COUNTRY_06E4,BRAND_6582,20,35083.348
COUNTRY_06E4,BRAND_6582,21,30615.203
COUNTRY_06E4,BRAND_6582,22,29864.908
COUNTRY_06E4,BRAND_6582,23,29647.303
COUNTRY_06E4,BRAND_76DA,0,9098.15
COUNTRY_06E4,BRAND_76DA,1,10255.3955
COUNTRY_06E4,BRAND_76DA,2,10395.621
COUNTRY_06E4,BRAND_76DA,3,8550.979
COUNTRY_06E4,BRAND_76DA,4,7825.3755
COUNTRY_06E4,BRAND_76DA,5,6012.557
COUNTRY_06E4,BRAND_76DA,6,6556.104
COUNTRY_06E4,BRAND_76DA,7,7457.62
COUNTRY_06E4,BRAND_76DA,8,6725.43
COUNTRY_06E4,BRAND_76DA,9,6579.395
COUNTRY_06E4,BRAND_76DA,10,6033.3594
COUNTRY_06E4,BRAND_76DA,11,6073.529
COUNTRY_06E4,BRAND_76DA,12,6101.0444
COUNTRY_06E4,BRAND_76DA,13,4622.6514
COUNTRY_06E4,BRAND_76DA,14,5524.765
COUNTRY_06E4,BRAND_76DA,15,5327.829
COUNTRY_06E4,BRAND_76DA,16,5171.494
COUNTRY_06E4,BRAND_76DA,17,4625.2715
COUNTRY_06E4,BRAND_76DA,18,5415.536
COUNTRY_06E4,BRAND_76DA,19,4494.587
COUNTRY_06E4,BRAND_76DA,20,4655.4814
COUNTRY_06E4,BRAND_76DA,21,5345.085
COUNTRY_06E4,BRAND_76DA,22,4979.6807
COUNTRY_06E4,BRAND_76DA,23,5888.011
COUNTRY_06E4,BRAND_8787,0,10657.721
COUNTRY_06E4,BRAND_8787,1,13030.246
COUNTRY_06E4,BRAND_8787,2,11894.357
COUNTRY_06E4,BRAND_8787,3,12068.956
COUNTRY_06E4,BRAND_8787,4,11194.85
COUNTRY_06E4,BRAND_8787,5,10676.726
COUNTRY_06E4,BRAND_8787,6,10404.359
COUNTRY_06E4,BRAND_8787,7,11015.999
COUNTRY_06E4,BRAND_8787,8,9804.088
COUNTRY_06E4,BRAND_8787,9,9158.922
COUNTRY_06E4,BRAND_8787,10,9376.42
COUNTRY_06E4,BRAND_8787,11,9285.502
COUNTRY_06E4,BRAND_8787,12,9335.239
COUNTRY_06E4,BRAND_8787,13,8852.732
COUNTRY_06E4,BRAND_8787,14,10647.906
COUNTRY_06E4,BRAND_8787,15,9366.624
COUNTRY_06E4,BRAND_8787,16,8191.5273
COUNTRY_06E4,BRAND_8787,17,9077.901
COUNTRY_06E4,BRAND_8787,18,9333.2
COUNTRY_06E4,BRAND_8787,19,8033.047
COUNTRY_06E4,BRAND_8787,20,10421.441
COUNTRY_06E4,BRAND_8787,21,8766.75
COUNTRY_06E4,BRAND_8787,22,10006.71
